Id2,Total,"Car, truck, or van",Public transportation (excluding taxicab),Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked at home
2.50173E+11,327,270,44,0,0,0,13,0,0
2.50173E+11,666,464,91,0,0,47,0,0,64
2.50173E+11,994,765,95,0,0,24,28,20,62
2.50173E+11,1507,1223,220,12,0,0,8,0,44
2.50173E+11,528,403,47,0,0,32,14,0,32
2.50173E+11,338,288,41,0,0,0,0,0,9
2.50173E+11,453,363,42,2,0,0,14,7,25
2.50173E+11,501,405,47,0,0,9,7,0,33
2.50173E+11,891,717,63,0,0,12,3,0,96
2.50173E+11,709,579,112,0,0,11,7,0,0
2.50173E+11,704,543,113,0,0,25,0,0,23
2.50173E+11,748,621,73,0,0,0,0,0,54
2.50173E+11,692,485,124,0,0,26,0,0,57
2.50173E+11,985,776,114,0,0,11,0,22,62
2.50173E+11,676,492,79,0,0,6,30,0,69
2.50173E+11,564,429,61,0,0,12,10,0,52
2.50173E+11,408,377,31,0,0,0,0,0,0
2.50173E+11,854,660,130,0,0,31,0,0,33
2.50173E+11,785,522,123,0,0,0,92,0,48
2.50173E+11,536,418,75,0,0,0,0,0,43
2.50173E+11,657,512,48,0,0,15,0,0,82
2.50173E+11,439,267,108,0,0,27,0,0,37
2.50173E+11,687,578,91,0,0,0,0,0,18
2.50173E+11,694,522,172,0,0,0,0,0,0
2.50173E+11,728,515,172,0,0,0,14,14,13
2.50173E+11,388,257,75,0,0,0,34,0,22
2.50173E+11,426,352,32,0,7,0,0,0,35
2.50173E+11,282,219,39,0,0,9,0,0,15
2.50173E+11,382,269,73,0,0,11,0,15,14
2.50173E+11,905,577,257,0,0,33,0,0,38
2.50173E+11,442,276,96,0,23,18,10,0,19
2.50173E+11,402,222,91,0,0,35,44,0,10
2.50173E+11,630,361,155,0,0,11,64,21,18
2.50173E+11,652,400,114,0,12,37,56,0,33
2.50173E+11,1743,820,285,0,0,10,497,7,124
2.50173E+11,559,382,117,0,8,4,44,0,4
2.50173E+11,474,402,72,0,0,0,0,0,0
2.50173E+11,459,374,31,0,0,0,42,0,12
2.50173E+11,580,363,43,0,0,44,130,0,0
2.50173E+11,752,383,124,0,0,0,212,0,33
2.50173E+11,609,384,134,0,0,51,40,0,0
2.50173E+11,747,407,167,0,0,47,56,0,70
2.50173E+11,631,280,320,0,0,0,22,0,9
2.50173E+11,366,241,71,0,0,0,22,0,32
2.50173E+11,543,492,27,0,0,10,14,0,0
2.50173E+11,836,457,287,0,0,0,82,0,10
2.50173E+11,726,467,222,0,0,0,12,0,25
2.50173E+11,371,240,100,0,0,0,31,0,0
2.50173E+11,1394,774,545,17,0,10,0,32,16
2.50173E+11,300,244,37,0,0,6,13,0,0
2.50173E+11,614,405,198,0,0,11,0,0,0
2.50173E+11,379,336,43,0,0,0,0,0,0
2.50173E+11,704,473,181,0,0,0,3,8,39
2.50173E+11,1186,712,352,0,0,0,50,9,63
2.50173E+11,586,512,0,0,0,0,0,17,57
2.50173E+11,972,703,190,0,0,0,54,25,0
2.50173E+11,319,208,81,0,0,0,0,0,30
2.50173E+11,520,381,73,0,0,0,16,11,39
2.50173E+11,482,294,188,0,0,0,0,0,0
2.50173E+11,253,179,57,0,0,0,0,0,17
2.50173E+11,564,385,121,0,0,0,0,0,58
2.50173E+11,466,368,61,0,0,0,13,0,24
2.50173E+11,391,333,50,0,0,0,0,0,8
2.50173E+11,370,272,64,20,0,0,0,14,0
2.50173E+11,448,348,60,0,0,0,0,0,40
2.50173E+11,877,721,70,0,0,0,0,0,86
2.50173E+11,1007,729,199,1,0,0,31,0,47
2.50173E+11,409,377,0,0,0,0,0,0,32
2.50173E+11,424,350,48,12,0,0,0,0,14
2.50173E+11,946,561,315,0,0,9,31,17,13
2.50173E+11,461,131,284,0,0,0,19,0,27
2.50173E+11,976,617,305,0,0,8,13,1,32
2.50173E+11,731,219,501,0,0,0,4,0,7
2.50173E+11,291,102,166,0,0,0,0,0,23
2.50173E+11,694,229,456,0,0,0,0,0,9
2.50173E+11,315,250,65,0,0,0,0,0,0
2.50173E+11,319,195,78,0,0,0,32,0,14
2.50173E+11,571,237,280,0,0,0,31,0,23
2.50173E+11,816,491,325,0,0,0,0,0,0
2.50173E+11,350,262,78,0,0,0,0,10,0
2.50173E+11,815,626,102,0,0,75,12,0,0
2.50173E+11,941,602,246,0,0,0,93,0,0
2.50173E+11,310,215,78,0,0,0,17,0,0
2.50173E+11,1483,540,766,13,0,0,121,43,0
2.50173E+11,209,57,131,0,0,0,0,0,21
2.50173E+11,741,84,503,0,0,0,43,15,96
2.50173E+11,414,200,153,0,0,0,61,0,0
2.50173E+11,600,494,106,0,0,0,0,0,0
2.50173E+11,935,632,246,0,0,0,18,0,39
2.50173E+11,952,770,137,0,0,0,45,0,0
2.50173E+11,576,169,315,0,0,0,75,0,17
2.50173E+11,735,471,264,0,0,0,0,0,0
2.50173E+11,319,172,135,0,0,0,12,0,0
2.50173E+11,778,578,200,0,0,0,0,0,0
2.50173E+11,676,265,359,0,0,0,25,6,21
2.50173E+11,526,206,188,0,0,0,61,0,71
2.50173E+11,340,284,56,0,0,0,0,0,0
2.50173E+11,483,349,134,0,0,0,0,0,0
2.50173E+11,709,326,234,0,0,0,0,122,27
2.50173E+11,507,188,222,0,0,0,76,21,0
2.50173E+11,470,287,169,0,0,0,14,0,0
2.50173E+11,1097,470,488,0,0,0,106,0,33
2.50173E+11,315,256,38,0,0,0,0,0,21
2.50173E+11,434,324,110,0,0,0,0,0,0
2.50173E+11,537,349,65,0,0,0,35,12,76
2.50173E+11,632,403,115,0,0,0,0,17,97
2.50173E+11,741,622,119,0,0,0,0,0,0
2.50173E+11,847,719,100,0,0,0,0,0,28
2.50173E+11,541,423,88,0,0,0,30,0,0
2.50173E+11,522,288,234,0,0,0,0,0,0
2.50173E+11,367,187,148,0,0,0,0,0,32
2.50173E+11,708,494,151,0,0,0,0,40,23
2.50173E+11,231,101,76,0,0,0,0,45,9
2.50173E+11,298,240,44,0,0,0,0,0,14
2.50173E+11,438,361,55,0,0,0,22,0,0
2.50173E+11,855,722,98,0,0,0,11,0,24
2.50173E+11,365,274,73,0,0,0,0,0,18
2.50173E+11,758,579,119,0,0,0,60,0,0
2.50173E+11,453,356,46,0,0,0,50,1,0
2.50173E+11,574,437,110,0,0,0,0,0,27
2.50173E+11,1299,937,303,0,0,0,0,0,59
2.50173E+11,946,517,357,21,0,18,33,0,0
2.50173E+11,405,241,143,0,0,0,0,0,21
2.50173E+11,278,194,54,0,0,0,0,0,30
2.50173E+11,525,306,109,0,66,0,37,0,7
2.50173E+11,579,501,53,0,0,0,11,0,14
2.50173E+11,355,287,54,0,0,0,0,0,14
2.50173E+11,441,413,28,0,0,0,0,0,0
2.50173E+11,472,314,106,0,0,0,24,28,0
2.50173E+11,1567,961,488,0,0,41,50,0,27
2.50173E+11,1057,813,128,0,0,8,55,19,34
2.50173E+11,1085,762,155,0,9,38,66,0,55
2.50173E+11,816,668,66,15,0,0,8,0,59
2.50173E+11,491,361,130,0,0,0,0,0,0
2.50173E+11,1280,1016,142,0,0,0,122,0,0
2.50173E+11,1143,670,419,0,0,0,54,0,0
2.50173E+11,931,605,218,0,0,0,16,0,92
2.50173E+11,652,375,236,0,0,0,0,0,41
2.50173E+11,551,421,130,0,0,0,0,0,0
2.50173E+11,174,140,0,0,0,0,28,0,6
2.50173E+11,1772,1043,665,41,0,0,0,9,14
2.50173E+11,425,249,97,0,0,0,55,0,24
2.50173E+11,1446,1048,322,0,0,40,0,17,19
2.50173E+11,1496,1085,320,0,0,0,39,0,52
2.50173E+11,1171,867,188,0,0,0,84,0,32
2.50173E+11,506,390,101,0,0,0,0,15,0
2.50173E+11,641,393,146,0,0,0,39,0,63
2.50173E+11,1807,1320,409,0,0,0,11,33,34
2.50174E+11,0,0,0,0,0,0,0,0,0
2.50174E+11,919,637,163,0,0,0,32,5,82
2.50174E+11,1207,837,332,0,0,9,24,0,5
2.50174E+11,1040,830,170,0,0,0,20,10,10
2.50174E+11,882,407,391,0,0,18,0,0,66
2.50174E+11,499,171,167,0,0,39,85,0,37
2.50174E+11,1488,1147,144,28,0,47,13,0,109
2.50174E+11,208,122,30,0,0,28,0,0,28
2.50174E+11,683,346,200,0,0,12,86,0,39
2.50174E+11,1157,752,259,0,35,77,15,0,19
2.50174E+11,330,258,32,0,22,18,0,0,0
2.50174E+11,443,98,270,0,0,41,34,0,0
2.50174E+11,629,336,148,2,0,104,39,0,0
2.50174E+11,670,283,268,0,0,7,50,16,46
2.50174E+11,522,185,214,0,0,26,79,0,18
2.50174E+11,556,89,395,0,0,28,24,0,20
2.50174E+11,845,375,325,0,0,108,13,0,24
2.50174E+11,1232,587,534,0,0,80,31,0,0
2.50174E+11,980,286,413,0,0,94,85,0,102
2.50174E+11,493,174,270,0,0,9,0,0,40
2.50174E+11,443,123,158,0,0,40,87,0,35
2.50174E+11,656,215,336,0,0,0,29,0,76
2.50174E+11,799,158,82,0,0,21,465,7,66
2.50174E+11,512,223,173,0,0,16,69,0,31
2.50174E+11,330,169,46,0,0,0,103,0,12
2.50174E+11,899,435,343,0,0,73,10,0,38
2.50174E+11,582,438,130,0,0,14,0,0,0
2.50174E+11,507,274,180,0,0,0,53,0,0
2.50174E+11,705,377,115,0,0,20,142,0,51
2.50174E+11,620,311,238,0,0,0,71,0,0
2.50174E+11,584,250,273,0,0,23,27,0,11
2.50174E+11,873,349,383,0,0,57,58,0,26
2.50174E+11,784,375,326,0,0,36,13,0,34
2.50174E+11,773,291,378,0,0,38,41,0,25
2.50174E+11,894,437,385,0,0,0,54,0,18
2.50174E+11,834,334,339,0,0,107,32,0,22
2.50174E+11,1264,398,684,0,0,44,43,0,95
2.50174E+11,1117,345,346,43,0,117,245,0,21
2.50174E+11,456,118,248,0,0,13,77,0,0
2.50174E+11,607,191,300,0,0,29,87,0,0
2.50174E+11,1912,532,947,0,0,109,243,23,58
2.50174E+11,873,272,399,0,0,65,87,0,50
2.50174E+11,846,318,272,28,0,70,126,15,17
2.50174E+11,1147,525,294,0,0,122,113,33,60
2.50174E+11,595,385,110,0,0,0,28,15,57
2.50174E+11,920,421,233,0,0,138,104,0,24
2.50174E+11,479,130,173,0,0,31,117,0,28
2.50174E+11,1268,453,351,0,0,167,161,0,136
2.50174E+11,789,157,217,0,0,165,215,0,35
2.50174E+11,750,195,215,0,0,148,174,0,18
2.50174E+11,630,259,122,9,0,49,185,0,6
2.50174E+11,1185,283,346,0,0,132,391,0,33
2.50174E+11,988,357,237,0,0,62,236,0,96
2.50174E+11,1199,502,199,0,0,206,223,0,69
2.50174E+11,732,235,166,0,0,118,156,9,48
2.50174E+11,1576,774,266,0,0,194,307,0,35
2.50174E+11,705,276,236,0,0,65,27,7,94
2.50174E+11,588,264,58,17,0,79,46,88,36
2.50174E+11,594,206,257,0,0,8,123,0,0
2.50174E+11,579,175,337,0,0,20,47,0,0
2.50174E+11,412,240,124,0,0,17,8,1,22
2.50174E+11,832,490,263,0,0,13,23,43,0
2.50174E+11,331,122,155,0,0,35,19,0,0
2.50174E+11,616,338,178,0,0,9,61,0,30
2.50174E+11,845,493,156,0,0,33,127,0,36
2.50174E+11,496,291,144,0,0,41,20,0,0
2.50174E+11,307,120,119,0,0,27,41,0,0
2.50174E+11,164,59,68,0,0,37,0,0,0
2.50174E+11,1391,488,387,0,0,78,296,31,111
2.50174E+11,240,78,77,0,0,17,68,0,0
2.50174E+11,964,376,267,5,0,25,162,17,112
2.50174E+11,589,237,104,0,0,53,187,0,8
2.50174E+11,884,267,349,9,7,53,184,0,15
2.50174E+11,950,264,356,15,0,61,198,0,56
2.50174E+11,1535,488,542,0,0,39,408,9,49
2.50174E+11,955,221,176,19,0,10,462,13,54
2.50174E+11,186,59,71,0,0,18,33,0,5
2.50174E+11,865,213,356,0,0,94,194,8,0
2.50174E+11,736,283,164,33,0,61,151,0,44
2.50174E+11,1178,312,489,17,0,159,180,0,21
2.50174E+11,1011,388,217,0,0,88,289,0,29
2.50174E+11,633,170,218,0,0,39,168,0,38
2.50174E+11,534,209,162,0,0,35,122,0,6
2.50174E+11,382,167,57,0,0,74,84,0,0
2.50174E+11,255,121,77,0,0,5,33,0,19
2.50174E+11,263,58,68,6,0,48,71,0,12
2.50174E+11,1290,461,420,0,0,164,188,4,53
2.50174E+11,506,163,71,0,0,64,171,11,26
2.50174E+11,1365,526,265,0,0,131,312,0,131
2.50174E+11,30,0,21,0,0,0,9,0,0
2.50174E+11,269,74,99,0,0,15,54,0,27
2.50174E+11,466,37,236,0,0,27,83,8,75
2.50174E+11,1358,297,710,14,0,95,102,0,140
2.50174E+11,800,116,355,0,0,23,268,0,38
2.50174E+11,803,247,215,0,0,84,252,0,5
2.50174E+11,1017,139,57,0,0,121,618,0,82
2.50174E+11,750,64,122,0,0,9,470,9,76
2.50174E+11,519,47,30,0,0,34,335,7,66
2.50174E+11,2030,302,560,0,22,157,892,28,69
2.50174E+11,606,225,157,3,0,21,143,0,57
2.50174E+11,685,357,151,8,0,65,65,20,19
2.50174E+11,860,221,328,0,0,97,93,0,121
2.50174E+11,996,451,260,0,0,106,112,2,65
2.50174E+11,680,235,107,0,0,91,156,0,91
2.50174E+11,779,224,342,0,0,45,138,0,30
2.50174E+11,1096,235,402,9,0,66,249,0,135
2.50174E+11,597,112,264,0,0,73,127,0,21
2.50174E+11,926,347,241,0,0,93,189,0,56
2.50174E+11,262,44,36,0,0,8,120,7,47
2.50174E+11,545,124,133,13,0,17,224,0,34
2.50174E+11,428,132,144,0,0,39,91,2,20
2.50174E+11,471,142,201,9,0,59,30,0,30
2.50174E+11,962,202,116,0,0,30,544,13,57
2.50174E+11,514,167,105,0,0,63,117,0,62
2.50174E+11,703,246,224,0,0,43,139,0,51
2.50174E+11,699,89,30,0,0,0,468,15,97
2.50174E+11,589,69,108,0,0,19,304,3,86
2.50174E+11,330,33,51,0,0,38,182,0,26
2.50174E+11,569,174,168,0,0,40,132,0,55
2.50174E+11,550,118,185,0,0,117,87,0,43
2.50174E+11,1222,276,420,0,0,154,303,15,54
2.50174E+11,539,139,220,0,0,0,101,0,79
2.50174E+11,999,157,136,0,0,49,564,0,93
2.50174E+11,825,127,341,0,0,94,245,0,18
2.50174E+11,1058,126,81,0,0,33,762,6,50
2.50174E+11,521,226,109,0,0,36,83,26,41
2.50174E+11,1126,274,121,0,0,63,515,14,139
2.50174E+11,662,162,146,0,0,10,260,8,76
2.50174E+11,204,63,54,0,0,24,63,0,0
2.50174E+11,336,77,51,0,0,33,153,0,22
2.50174E+11,768,192,314,0,0,40,144,4,74
2.50174E+11,351,66,92,10,0,13,136,10,24
2.50174E+11,681,419,145,0,0,34,31,0,52
2.50174E+11,629,248,155,0,0,53,43,8,122
2.50174E+11,382,134,44,0,0,23,111,14,56
2.50174E+11,704,402,147,0,0,67,79,0,9
2.50174E+11,504,223,141,0,0,28,18,19,75
2.50174E+11,523,330,93,0,0,76,10,0,14
2.50174E+11,487,253,111,0,0,31,60,0,32
2.50174E+11,557,267,104,0,0,52,73,6,55
2.50174E+11,475,78,261,0,0,18,39,9,70
2.50174E+11,504,206,52,0,0,65,122,11,48
2.50174E+11,329,94,124,14,0,59,38,0,0
2.50174E+11,1167,464,487,0,0,55,72,18,71
2.50174E+11,323,168,21,0,0,39,65,0,30
2.50174E+11,658,245,131,0,0,0,152,0,130
2.50174E+11,723,292,320,1,0,0,0,0,110
2.50174E+11,732,182,367,0,0,28,85,0,70
2.50174E+11,831,241,375,0,0,62,84,0,69
2.50174E+11,663,186,279,0,0,69,86,0,43
2.50174E+11,857,354,274,0,7,93,47,11,71
2.50174E+11,772,339,290,0,0,51,54,0,38
2.50174E+11,2068,1098,786,0,0,11,121,0,52
2.50174E+11,1415,472,728,14,0,12,49,40,100
2.50174E+11,502,197,238,0,11,16,8,0,32
2.50174E+11,823,384,352,0,0,0,71,0,16
2.50174E+11,524,247,204,0,0,0,36,0,37
2.50174E+11,554,276,237,0,0,31,10,0,0
2.50174E+11,886,437,286,0,0,58,0,30,75
2.50174E+11,570,345,162,0,0,22,0,0,41
2.50174E+11,597,394,101,0,0,41,19,11,31
2.50174E+11,495,304,131,0,0,23,20,0,17
2.50174E+11,507,308,133,0,0,51,0,0,15
2.50174E+11,395,309,86,0,0,0,0,0,0
2.50174E+11,567,378,83,0,0,52,24,0,30
2.50174E+11,526,331,58,0,0,20,0,0,117
2.50174E+11,468,303,61,0,0,0,23,0,81
2.50174E+11,545,321,96,0,0,43,37,0,48
2.50174E+11,487,299,113,0,0,0,0,0,75
2.50174E+11,240,228,0,0,0,0,12,0,0
2.50174E+11,340,219,70,0,0,0,0,0,51
2.50174E+11,661,532,84,0,0,0,0,0,45
2.50174E+11,432,312,54,0,0,0,11,0,55
2.50174E+11,667,559,68,0,0,0,0,0,40
2.50174E+11,596,350,71,0,0,73,13,0,89
2.50174E+11,762,505,155,0,0,50,12,0,40
2.50174E+11,1160,754,255,0,0,31,66,44,10
2.50174E+11,355,347,0,0,0,0,0,0,8
2.50174E+11,488,375,79,0,0,0,0,0,34
2.50174E+11,346,307,24,0,0,0,0,0,15
2.50174E+11,1222,852,279,0,0,21,17,0,53
2.50174E+11,515,400,67,0,0,0,33,0,15
2.50174E+11,274,239,20,0,0,0,0,0,15
2.50174E+11,392,301,66,0,0,6,0,0,19
2.50174E+11,1007,613,227,0,0,24,58,0,85
2.50174E+11,384,315,51,0,0,0,0,0,18
2.50174E+11,569,373,153,0,0,0,8,0,35
2.50174E+11,475,288,111,0,0,0,0,0,76
2.50174E+11,646,319,170,0,0,27,65,0,65
2.50174E+11,636,394,89,0,0,56,18,34,45
2.50174E+11,993,603,178,0,0,79,57,0,76
2.50174E+11,544,293,192,0,0,0,44,0,15
2.50174E+11,379,183,153,0,0,0,29,14,0
2.50174E+11,482,267,173,0,0,14,0,0,28
2.50174E+11,547,369,150,0,0,13,0,0,15
2.50174E+11,660,376,102,0,0,25,67,0,90
2.50174E+11,849,633,166,0,0,31,0,0,19
2.50174E+11,214,193,21,0,0,0,0,0,0
2.50174E+11,359,229,64,0,0,21,16,0,29
2.50174E+11,466,421,13,0,0,0,0,17,15
2.50174E+11,426,252,174,0,0,0,0,0,0
2.50174E+11,422,249,93,0,0,15,14,0,51
2.50174E+11,761,559,144,7,0,8,12,0,31
2.50174E+11,453,314,47,0,0,8,15,0,69
2.50174E+11,419,298,76,0,0,0,6,9,30
2.50174E+11,548,355,119,0,0,30,0,0,44
2.50174E+11,455,300,55,0,0,9,2,10,79
2.50174E+11,308,180,44,0,0,0,6,0,78
2.50174E+11,464,229,127,26,0,21,41,0,20
2.50174E+11,439,339,41,0,0,8,0,0,51
2.50174E+11,736,491,135,0,0,0,13,0,97
2.50174E+11,647,496,103,0,0,26,22,0,0
2.50174E+11,391,241,74,0,0,10,11,0,55
2.50174E+11,387,274,73,0,0,5,0,0,35
2.50174E+11,443,352,24,0,0,13,0,11,43
2.50174E+11,278,196,17,0,0,6,17,6,36
2.50174E+11,412,264,55,0,0,5,6,21,61
2.50174E+11,475,344,105,0,0,0,0,0,26
2.50174E+11,526,340,102,0,0,0,28,0,56
2.50174E+11,836,642,94,0,0,7,33,19,41
2.50174E+11,392,313,11,0,0,19,11,0,38
2.50174E+11,304,236,68,0,0,0,0,0,0
2.50174E+11,621,297,192,11,0,20,41,0,60
2.50174E+11,547,363,101,10,0,15,0,14,44
2.50174E+11,367,287,50,0,0,0,0,0,30
2.50174E+11,483,362,55,0,0,24,0,0,42
2.50174E+11,546,446,43,0,0,0,10,0,47
2.50174E+11,388,280,27,0,0,0,27,14,40
2.50174E+11,524,449,33,0,0,0,0,9,33
2.50174E+11,749,628,49,0,0,24,0,0,48
2.50174E+11,912,736,88,0,0,18,0,0,70
2.50174E+11,705,511,56,0,0,21,52,0,65
2.50174E+11,1522,1119,168,0,0,0,47,15,173
2.50174E+11,992,704,131,0,0,0,0,0,157
2.50174E+11,452,305,64,0,0,21,20,0,42
2.50174E+11,473,324,61,9,0,0,14,15,50
2.50174E+11,1028,838,70,0,0,0,17,11,92
2.50174E+11,559,484,38,0,0,0,0,8,29
2.50174E+11,1021,821,55,0,0,13,11,24,97
2.50174E+11,312,254,22,0,0,0,10,0,26
2.50174E+11,928,773,43,0,12,0,1,8,91
2.50174E+11,742,532,123,0,0,0,35,0,52
2.50174E+11,278,239,16,0,0,0,0,0,23
2.50174E+11,378,347,0,0,0,0,0,0,31
2.50174E+11,664,445,36,0,0,55,91,12,25
2.50174E+11,366,283,49,0,0,0,0,0,34
2.50174E+11,645,486,118,0,0,0,0,0,41
2.50174E+11,1042,873,48,0,0,6,14,9,92
2.50174E+11,677,598,18,0,0,0,0,0,61
2.50174E+11,668,474,44,0,0,34,17,0,99
2.50174E+11,676,565,15,0,0,18,0,0,78
2.50174E+11,725,613,75,0,0,0,0,0,37
2.50174E+11,786,716,21,0,0,0,12,0,37
2.50174E+11,972,849,0,0,0,0,20,0,103
2.50174E+11,684,591,18,0,0,22,9,0,44
2.50174E+11,400,373,0,0,0,18,0,0,9
2.50174E+11,680,598,0,0,0,14,15,0,53
2.50174E+11,1556,1448,46,0,0,9,0,0,53
2.50174E+11,477,372,23,0,0,0,46,0,36
2.50174E+11,723,612,28,0,18,6,45,0,14
2.50174E+11,419,345,24,0,0,0,0,0,50
2.50174E+11,370,322,0,0,0,11,1,0,36
2.50174E+11,719,528,43,0,0,0,10,0,138
2.50174E+11,841,563,156,0,0,0,14,0,108
2.50174E+11,459,261,12,0,0,20,26,16,124
2.50174E+11,487,379,29,0,0,0,0,0,79
2.50174E+11,435,293,49,0,0,0,0,0,93
2.50174E+11,513,425,40,0,0,0,0,0,48
2.50174E+11,486,337,59,0,0,0,27,0,63
2.50174E+11,1014,769,82,0,0,7,100,4,52
2.50174E+11,557,438,67,0,0,8,0,0,44
2.50174E+11,1290,960,142,0,0,0,17,60,111
2.50174E+11,430,291,0,0,0,0,38,29,72
2.50174E+11,755,446,70,0,0,37,36,0,166
2.50174E+11,676,495,11,0,0,0,0,0,170
2.50174E+11,672,488,77,0,0,0,34,0,73
2.50174E+11,393,338,0,0,0,0,0,0,55
2.50174E+11,1207,959,49,0,0,12,12,0,175
2.50174E+11,1207,939,15,0,0,34,9,0,210
2.50174E+11,755,684,55,0,0,0,0,0,16
2.50174E+11,1238,1146,56,0,0,0,0,0,36
2.50174E+11,1424,1251,61,0,0,0,22,0,90
2.50174E+11,1133,964,17,0,0,8,33,0,111
2.50174E+11,537,468,33,0,0,0,19,9,8
2.50174E+11,1456,1280,77,0,15,0,27,13,44
2.50174E+11,556,501,30,0,0,0,0,0,25
2.50174E+11,1144,978,86,0,0,0,0,0,80
2.50174E+11,205,186,16,0,0,0,0,0,3
2.50174E+11,537,402,31,0,0,0,10,0,94
2.50174E+11,646,520,75,0,0,0,0,10,41
2.50174E+11,450,357,42,0,0,0,1,0,50
2.50174E+11,491,446,9,0,0,0,8,0,28
2.50174E+11,606,468,52,0,0,0,0,0,86
2.50174E+11,1029,813,105,0,0,0,22,0,89
2.50174E+11,1364,1307,0,0,0,19,0,0,38
2.50174E+11,671,644,27,0,0,0,0,0,0
2.50174E+11,1001,895,60,0,0,0,0,0,46
2.50174E+11,934,780,88,0,0,0,64,0,2
2.50174E+11,814,744,38,0,0,0,18,0,14
2.50174E+11,315,291,12,0,0,0,0,0,12
2.50174E+11,727,701,26,0,0,0,0,0,0
2.50174E+11,776,666,31,0,0,0,0,0,79
2.50174E+11,858,774,15,0,0,0,0,0,69
2.50174E+11,1339,1227,13,0,0,0,0,0,99
2.50174E+11,689,594,54,0,0,0,41,0,0
2.50174E+11,1099,934,73,0,0,0,0,7,85
2.50174E+11,629,548,11,0,0,0,0,0,70
2.50174E+11,622,533,21,9,0,12,0,0,47
2.50174E+11,656,528,9,0,0,8,0,0,111
2.50174E+11,842,681,27,0,0,0,23,0,111
2.50174E+11,602,556,0,0,0,0,0,0,46
2.50174E+11,642,496,33,0,0,0,20,0,93
2.50174E+11,291,232,0,0,0,0,0,0,59
2.50174E+11,687,606,19,0,0,0,4,0,58
2.50174E+11,519,467,12,0,0,0,0,0,40
2.50174E+11,516,446,8,0,7,0,0,12,43
2.50174E+11,496,412,27,0,0,0,0,0,57
2.50174E+11,1452,1044,169,0,0,0,53,6,180
2.50174E+11,522,360,22,0,0,0,31,0,109
2.50174E+11,947,740,30,0,0,0,16,0,161
2.50174E+11,939,815,40,0,0,0,9,0,75
2.50174E+11,629,513,44,0,0,0,0,0,72
2.50174E+11,543,395,27,0,0,0,0,0,121
2.50174E+11,453,356,31,0,0,0,9,0,57
2.50174E+11,415,294,8,0,0,0,0,0,113
2.50174E+11,463,324,9,0,0,0,9,0,121
2.50174E+11,454,316,35,0,0,0,51,0,52
2.50174E+11,311,218,46,0,0,0,0,0,47
2.50174E+11,801,564,49,0,0,7,102,0,79
2.50174E+11,450,329,27,0,0,0,0,25,69
2.50174E+11,384,334,18,0,0,0,0,0,32
2.50174E+11,377,226,30,0,0,0,15,0,106
2.50174E+11,288,223,18,0,0,0,0,0,47
2.50174E+11,482,446,0,0,0,0,0,0,36
2.50174E+11,1594,1278,212,0,0,0,0,0,104
2.50174E+11,1119,933,94,43,0,0,34,0,15
2.50174E+11,372,360,12,0,0,0,0,0,0
2.50174E+11,1408,1282,15,0,8,0,11,0,92
2.50174E+11,902,790,52,0,0,49,0,0,11
2.50174E+11,1206,950,74,0,9,0,30,13,130
2.50174E+11,313,290,23,0,0,0,0,0,0
2.50174E+11,364,338,12,0,0,0,7,0,7
2.50174E+11,764,619,33,0,0,0,60,20,32
2.50174E+11,804,706,39,0,0,0,3,0,56
2.50174E+11,961,747,151,0,0,0,63,0,0
2.50174E+11,499,399,74,0,0,0,0,0,26
2.50174E+11,620,510,98,0,0,0,12,0,0
2.50174E+11,357,259,21,0,0,0,43,34,0
2.50174E+11,805,676,31,0,0,0,87,0,11
2.50174E+11,1826,508,83,0,0,29,951,15,240
2.50174E+11,879,799,28,0,0,25,27,0,0
2.50174E+11,662,506,85,0,14,0,20,0,37
2.50174E+11,207,191,16,0,0,0,0,0,0
2.50174E+11,678,536,21,0,0,10,49,0,62
2.50174E+11,576,471,28,0,0,10,51,0,16
2.50174E+11,617,461,43,0,0,8,85,0,20
2.50174E+11,409,356,14,0,0,0,8,0,31
2.50174E+11,313,251,54,0,0,0,8,0,0
2.50174E+11,817,665,152,0,0,0,0,0,0
2.50174E+11,1036,869,51,0,0,22,94,0,0
2.50174E+11,904,751,61,0,0,0,43,0,49
2.50174E+11,826,685,107,0,0,0,34,0,0
2.50174E+11,833,569,89,0,0,0,119,0,56
2.50174E+11,267,155,49,0,0,0,0,0,63
2.50174E+11,452,359,12,0,0,0,53,0,28
2.50174E+11,603,531,21,0,0,0,29,0,22
2.50174E+11,780,669,53,0,0,8,34,0,16
2.50174E+11,542,283,152,2,0,13,33,27,32
2.50174E+11,1116,460,48,0,0,19,485,7,97
2.50174E+11,636,613,23,0,0,0,0,0,0
2.50174E+11,1246,1150,0,0,0,0,48,0,48
2.50174E+11,314,299,0,0,0,15,0,0,0
2.50174E+11,1660,1148,129,10,0,7,247,27,92
2.50174E+11,451,299,116,0,0,12,24,0,0
2.50174E+11,352,318,9,0,0,0,0,0,25
2.50174E+11,755,532,45,0,0,0,32,16,130
2.50174E+11,373,242,37,0,0,10,7,0,77
2.50174E+11,610,589,21,0,0,0,0,0,0
2.50174E+11,420,401,0,0,0,0,0,10,9
2.50174E+11,1092,943,41,0,0,0,8,25,75
2.50174E+11,628,557,52,0,0,8,0,0,11
2.50174E+11,909,701,178,0,0,0,0,0,30
2.50174E+11,1094,935,124,0,0,16,0,0,19
2.50174E+11,1059,832,105,0,0,0,39,0,83
