tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
419,2/4/2016 16:50,2/4/2016 16:57,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,694,Subscriber,1989,2,2016,2
3955,2/4/2016 16:51,2/4/2016 17:57,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1281,Subscriber,\N,0,2016,2
680,2/4/2016 16:51,2/4/2016 17:03,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,115,Porter Square Station,42.387995,-71.119084,1297,Subscriber,1956,1,2016,2
165,2/4/2016 16:51,2/4/2016 16:54,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,637,Subscriber,1997,1,2016,2
514,2/4/2016 16:52,2/4/2016 17:01,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1538,Customer,1974,2,2016,2
372,2/4/2016 16:52,2/4/2016 16:59,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1294,Subscriber,1990,1,2016,2
778,2/4/2016 16:53,2/4/2016 17:06,179,MIT Vassar St,42.35560121,-71.10394478,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,891,Subscriber,1984,2,2016,2
648,2/4/2016 16:55,2/4/2016 17:05,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,892,Subscriber,1980,1,2016,2
633,2/4/2016 16:55,2/4/2016 17:05,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,143,EF - North Point Park,42.369885,-71.069957,1056,Customer,1981,1,2016,2
400,2/4/2016 16:56,2/4/2016 17:03,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1298,Subscriber,1983,1,2016,2
379,2/4/2016 16:56,2/4/2016 17:02,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1283,Subscriber,1975,1,2016,2
387,2/4/2016 16:56,2/4/2016 17:03,179,MIT Vassar St,42.35560121,-71.10394478,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,763,Subscriber,1979,2,2016,2
1629,2/4/2016 16:58,2/4/2016 17:25,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,759,Customer,1971,1,2016,2
471,2/4/2016 16:58,2/4/2016 17:06,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,115,Porter Square Station,42.387995,-71.119084,1140,Subscriber,1988,2,2016,2
105,2/4/2016 16:59,2/4/2016 17:01,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,746,Subscriber,1996,1,2016,2
326,2/4/2016 17:00,2/4/2016 17:06,117,Binney St / Sixth St,42.366095,-71.086388,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1264,Subscriber,1985,1,2016,2
341,2/4/2016 17:01,2/4/2016 17:06,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,180,Mt Auburn,42.37478629,-71.13320231,864,Subscriber,1968,1,2016,2
513,2/4/2016 17:01,2/4/2016 17:10,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,940,Subscriber,1995,2,2016,2
601,2/4/2016 17:02,2/4/2016 17:12,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,959,Subscriber,1984,1,2016,2
430,2/4/2016 17:02,2/4/2016 17:09,107,Ames St at Main St,42.3625,-71.08822,179,MIT Vassar St,42.35560121,-71.10394478,659,Subscriber,1989,1,2016,2
269,2/4/2016 17:05,2/4/2016 17:10,141,Kendall Street,42.36356016,-71.08216792,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1560,Subscriber,\N,0,2016,2
541,2/4/2016 17:06,2/4/2016 17:15,141,Kendall Street,42.36356016,-71.08216792,143,EF - North Point Park,42.369885,-71.069957,932,Subscriber,1989,1,2016,2
230,2/4/2016 17:06,2/4/2016 17:10,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,709,Subscriber,1985,1,2016,2
306,2/4/2016 17:06,2/4/2016 17:11,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,860,Subscriber,1978,1,2016,2
983,2/4/2016 17:06,2/4/2016 17:23,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,142,Alewife Station at Russell Field,42.396105,-71.139459,1556,Subscriber,1986,2,2016,2
214,2/4/2016 17:06,2/4/2016 17:10,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,816,Customer,1972,1,2016,2
621,2/4/2016 17:07,2/4/2016 17:17,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,956,Subscriber,1991,1,2016,2
291,2/4/2016 17:07,2/4/2016 17:12,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1555,Subscriber,1993,1,2016,2
874,2/4/2016 17:08,2/4/2016 17:22,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,917,Subscriber,1995,2,2016,2
234,2/4/2016 17:08,2/4/2016 17:11,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,644,Subscriber,1974,2,2016,2
368,2/4/2016 17:08,2/4/2016 17:14,140,Danehy Park,42.388966,-71.132788,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1273,Subscriber,1967,2,2016,2
365,2/4/2016 17:08,2/4/2016 17:14,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,179,MIT Vassar St,42.35560121,-71.10394478,898,Subscriber,1980,2,2016,2
519,2/4/2016 17:08,2/4/2016 17:17,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,854,Customer,1962,1,2016,2
198,2/4/2016 17:09,2/4/2016 17:12,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1097,Subscriber,1994,1,2016,2
294,2/4/2016 17:09,2/4/2016 17:14,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,983,Subscriber,1978,1,2016,2
285,2/4/2016 17:11,2/4/2016 17:15,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,756,Subscriber,1993,1,2016,2
1187,2/4/2016 17:12,2/4/2016 17:31,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1544,Subscriber,1987,1,2016,2
390,2/4/2016 17:13,2/4/2016 17:19,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1209,Subscriber,1957,1,2016,2
223,2/4/2016 17:13,2/4/2016 17:17,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,179,MIT Vassar St,42.35560121,-71.10394478,674,Subscriber,1989,1,2016,2
649,2/4/2016 17:14,2/4/2016 17:24,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,892,Subscriber,1980,1,2016,2
681,2/4/2016 17:14,2/4/2016 17:25,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,799,Subscriber,1985,2,2016,2
308,2/4/2016 17:14,2/4/2016 17:20,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,746,Subscriber,1994,1,2016,2
355,2/4/2016 17:15,2/4/2016 17:21,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,875,Subscriber,1989,1,2016,2
880,2/4/2016 17:17,2/4/2016 17:31,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1288,Customer,1976,1,2016,2
565,2/4/2016 17:17,2/4/2016 17:26,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,115,Porter Square Station,42.387995,-71.119084,999,Subscriber,1960,2,2016,2
195,2/4/2016 17:17,2/4/2016 17:20,179,MIT Vassar St,42.35560121,-71.10394478,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,898,Subscriber,1993,1,2016,2
472,2/4/2016 17:18,2/4/2016 17:25,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1564,Customer,1970,2,2016,2
629,2/4/2016 17:18,2/4/2016 17:28,180,Mt Auburn,42.37478629,-71.13320231,115,Porter Square Station,42.387995,-71.119084,1540,Customer,1974,2,2016,2
314,2/4/2016 17:18,2/4/2016 17:23,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,967,Subscriber,1991,1,2016,2
450,2/4/2016 17:18,2/4/2016 17:25,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1287,Subscriber,1968,1,2016,2
160,2/4/2016 17:18,2/4/2016 17:21,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1074,Customer,1975,1,2016,2
708,2/4/2016 17:18,2/4/2016 17:30,107,Ames St at Main St,42.3625,-71.08822,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,962,Subscriber,1984,1,2016,2
717,2/4/2016 17:20,2/4/2016 17:31,179,MIT Vassar St,42.35560121,-71.10394478,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1085,Subscriber,1986,1,2016,2
323,2/4/2016 17:20,2/4/2016 17:26,107,Ames St at Main St,42.3625,-71.08822,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1099,Customer,1983,1,2016,2
825,2/4/2016 17:22,2/4/2016 17:36,117,Binney St / Sixth St,42.366095,-71.086388,176,Lesley University,42.38674802,-71.11901879,690,Subscriber,1969,1,2016,2
366,2/4/2016 17:22,2/4/2016 17:29,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,1271,Customer,1983,2,2016,2
524,2/4/2016 17:24,2/4/2016 17:32,107,Ames St at Main St,42.3625,-71.08822,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,865,Customer,1976,2,2016,2
369,2/4/2016 17:24,2/4/2016 17:30,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,703,Subscriber,1991,1,2016,2
1134,2/4/2016 17:24,2/4/2016 17:43,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,1265,Subscriber,1971,2,2016,2
541,2/4/2016 17:24,2/4/2016 17:33,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1073,Subscriber,1989,2,2016,2
77,2/4/2016 17:25,2/4/2016 17:26,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,782,Subscriber,1985,1,2016,2
418,2/4/2016 17:25,2/4/2016 17:32,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,654,Subscriber,1988,2,2016,2
234,2/4/2016 17:28,2/4/2016 17:32,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,959,Subscriber,1968,1,2016,2
258,2/4/2016 17:28,2/4/2016 17:33,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,141,Kendall Street,42.36356016,-71.08216792,1560,Subscriber,\N,0,2016,2
433,2/4/2016 17:29,2/4/2016 17:36,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,889,Customer,1985,1,2016,2
553,2/4/2016 17:29,2/4/2016 17:38,117,Binney St / Sixth St,42.366095,-71.086388,177,University Park,42.36264779,-71.10006094,1303,Subscriber,1969,1,2016,2
595,2/4/2016 17:30,2/4/2016 17:40,117,Binney St / Sixth St,42.366095,-71.086388,143,EF - North Point Park,42.369885,-71.069957,1568,Subscriber,1948,1,2016,2
312,2/4/2016 17:31,2/4/2016 17:36,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,179,MIT Vassar St,42.35560121,-71.10394478,1103,Subscriber,1985,2,2016,2
237,2/4/2016 17:33,2/4/2016 17:37,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,117,Binney St / Sixth St,42.366095,-71.086388,1015,Subscriber,1991,1,2016,2
1105,2/4/2016 17:33,2/4/2016 17:52,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,773,Customer,1962,2,2016,2
348,2/4/2016 17:34,2/4/2016 17:39,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1313,Customer,1977,1,2016,2
1225,2/4/2016 17:34,2/4/2016 17:54,107,Ames St at Main St,42.3625,-71.08822,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,1271,Subscriber,1986,1,2016,2
639,2/4/2016 17:35,2/4/2016 17:46,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,940,Subscriber,1990,2,2016,2
300,2/4/2016 17:35,2/4/2016 17:40,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,801,Subscriber,1977,1,2016,2
493,2/4/2016 17:35,2/4/2016 17:44,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1286,Subscriber,1993,1,2016,2
829,2/4/2016 17:36,2/4/2016 17:49,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1081,Customer,1961,1,2016,2
1179,2/4/2016 17:36,2/4/2016 17:56,141,Kendall Street,42.36356016,-71.08216792,180,Mt Auburn,42.37478629,-71.13320231,1560,Subscriber,1975,2,2016,2
922,2/4/2016 17:38,2/4/2016 17:53,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1274,Subscriber,1988,1,2016,2
329,2/4/2016 17:38,2/4/2016 17:44,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,875,Customer,1967,1,2016,2
705,2/4/2016 17:39,2/4/2016 17:51,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,853,Subscriber,1994,2,2016,2
441,2/4/2016 17:41,2/4/2016 17:48,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,179,MIT Vassar St,42.35560121,-71.10394478,1533,Subscriber,1954,1,2016,2
282,2/4/2016 17:41,2/4/2016 17:46,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,664,Customer,1968,1,2016,2
744,2/4/2016 17:41,2/4/2016 17:54,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,652,Customer,1981,1,2016,2
397,2/4/2016 17:42,2/4/2016 17:48,107,Ames St at Main St,42.3625,-71.08822,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,663,Customer,1984,1,2016,2
926,2/4/2016 17:42,2/4/2016 17:57,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,176,Lesley University,42.38674802,-71.11901879,1544,Customer,1990,1,2016,2
820,2/4/2016 17:42,2/4/2016 17:56,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1107,Subscriber,1984,1,2016,2
994,2/4/2016 17:43,2/4/2016 17:59,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1314,Subscriber,1969,2,2016,2
181,2/4/2016 17:43,2/4/2016 17:46,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1064,Customer,1979,1,2016,2
313,2/4/2016 17:43,2/4/2016 17:49,180,Mt Auburn,42.37478629,-71.13320231,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,882,Subscriber,1986,1,2016,2
967,2/4/2016 17:44,2/4/2016 18:00,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1209,Subscriber,1984,1,2016,2
413,2/4/2016 17:46,2/4/2016 17:53,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,753,Subscriber,1985,1,2016,2
751,2/4/2016 17:47,2/4/2016 18:00,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,822,Subscriber,1995,1,2016,2
687,2/4/2016 17:47,2/4/2016 17:59,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1286,Subscriber,1991,2,2016,2
626,2/4/2016 17:51,2/4/2016 18:01,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1105,Subscriber,1958,2,2016,2
189,2/4/2016 17:51,2/4/2016 17:54,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,983,Subscriber,1989,1,2016,2
315,2/4/2016 17:51,2/4/2016 17:57,179,MIT Vassar St,42.35560121,-71.10394478,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1533,Subscriber,1975,1,2016,2
410,2/4/2016 17:52,2/4/2016 17:59,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1064,Customer,1979,1,2016,2
241,2/4/2016 17:53,2/4/2016 17:57,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1082,Subscriber,1993,1,2016,2
367,2/4/2016 17:55,2/4/2016 18:01,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,703,Subscriber,1991,1,2016,2
1087,2/4/2016 17:59,2/4/2016 18:17,107,Ames St at Main St,42.3625,-71.08822,107,Ames St at Main St,42.3625,-71.08822,859,Customer,1996,1,2016,2
761,2/4/2016 18:00,2/4/2016 18:12,140,Danehy Park,42.388966,-71.132788,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,871,Customer,1984,1,2016,2
152,2/4/2016 18:01,2/4/2016 18:03,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,786,Customer,1987,1,2016,2
339,2/4/2016 18:02,2/4/2016 18:08,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1267,Customer,1992,2,2016,2
1563,2/4/2016 18:03,2/4/2016 18:29,142,Alewife Station at Russell Field,42.396105,-71.139459,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1011,Customer,1968,1,2016,2
1688,2/4/2016 18:03,2/4/2016 18:31,107,Ames St at Main St,42.3625,-71.08822,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1114,Subscriber,1959,1,2016,2
116,2/4/2016 18:04,2/4/2016 18:06,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,958,Customer,1987,1,2016,2
767,2/4/2016 18:04,2/4/2016 18:17,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,671,Subscriber,1995,1,2016,2
369,2/4/2016 18:05,2/4/2016 18:11,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,657,Subscriber,1983,1,2016,2
187,2/4/2016 18:06,2/4/2016 18:09,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,764,Subscriber,1992,1,2016,2
513,2/4/2016 18:08,2/4/2016 18:17,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,670,Subscriber,1993,1,2016,2
338,2/4/2016 18:11,2/4/2016 18:17,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1526,Subscriber,1992,1,2016,2
502,2/4/2016 18:13,2/4/2016 18:22,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,115,Porter Square Station,42.387995,-71.119084,1023,Customer,1991,2,2016,2
820,2/4/2016 18:16,2/4/2016 18:29,107,Ames St at Main St,42.3625,-71.08822,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,894,Subscriber,1977,1,2016,2
700,2/4/2016 18:17,2/4/2016 18:29,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1085,Subscriber,1987,1,2016,2
444,2/4/2016 18:18,2/4/2016 18:25,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,115,Porter Square Station,42.387995,-71.119084,1557,Subscriber,1992,1,2016,2
304,2/4/2016 18:18,2/4/2016 18:23,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1109,Subscriber,1982,1,2016,2
330,2/4/2016 18:18,2/4/2016 18:23,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1098,Customer,1985,1,2016,2
842,2/4/2016 18:19,2/4/2016 18:33,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,644,Customer,1962,2,2016,2
368,2/4/2016 18:19,2/4/2016 18:26,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1267,Customer,1989,1,2016,2
522,2/4/2016 18:20,2/4/2016 18:29,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,107,Ames St at Main St,42.3625,-71.08822,756,Subscriber,1989,1,2016,2
193,2/4/2016 18:21,2/4/2016 18:24,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1555,Subscriber,1991,2,2016,2
456,2/4/2016 18:21,2/4/2016 18:28,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,865,Subscriber,1994,2,2016,2
212,2/4/2016 18:21,2/4/2016 18:24,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1533,Subscriber,1991,2,2016,2
629,2/4/2016 18:21,2/4/2016 18:32,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,956,Subscriber,1990,2,2016,2
486,2/4/2016 18:22,2/4/2016 18:30,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,177,University Park,42.36264779,-71.10006094,1004,Subscriber,1987,2,2016,2
627,2/4/2016 18:22,2/4/2016 18:32,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,984,Subscriber,1982,1,2016,2
449,2/4/2016 18:22,2/4/2016 18:29,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1279,Subscriber,1965,1,2016,2
414,2/4/2016 18:22,2/4/2016 18:29,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,874,Subscriber,1975,1,2016,2
454,2/4/2016 18:23,2/4/2016 18:31,143,EF - North Point Park,42.369885,-71.069957,141,Kendall Street,42.36356016,-71.08216792,883,Subscriber,1991,1,2016,2
333,2/4/2016 18:24,2/4/2016 18:29,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1307,Subscriber,1981,1,2016,2
