tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
549,1/16/2016 18:20,1/16/2016 18:29,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1074,Subscriber,1964,1,2016,1
319,1/16/2016 18:20,1/16/2016 18:26,117,Binney St / Sixth St,42.366095,-71.086388,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1105,Subscriber,1984,1,2016,1
265,1/16/2016 18:21,1/16/2016 18:25,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,177,University Park,42.36264779,-71.10006094,1531,Subscriber,1992,1,2016,1
247,1/16/2016 18:26,1/16/2016 18:30,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1549,Subscriber,1982,2,2016,1
484,1/16/2016 18:28,1/16/2016 18:36,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1070,Subscriber,1985,1,2016,1
431,1/16/2016 18:30,1/16/2016 18:37,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1566,Subscriber,1989,1,2016,1
412,1/16/2016 18:30,1/16/2016 18:37,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,914,Subscriber,1983,2,2016,1
347,1/16/2016 18:30,1/16/2016 18:36,179,MIT Vassar St,42.35560121,-71.10394478,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,962,Subscriber,1977,1,2016,1
2888,1/16/2016 18:33,1/16/2016 19:21,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,707,Subscriber,\N,0,2016,1
951,1/16/2016 18:34,1/16/2016 18:50,176,Lesley University,42.38674802,-71.11901879,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1541,Subscriber,1991,2,2016,1
300,1/16/2016 18:37,1/16/2016 18:42,177,University Park,42.36264779,-71.10006094,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,679,Subscriber,1987,1,2016,1
204,1/16/2016 18:40,1/16/2016 18:43,177,University Park,42.36264779,-71.10006094,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1531,Subscriber,1992,1,2016,1
236,1/16/2016 18:41,1/16/2016 18:45,107,Ames St at Main St,42.3625,-71.08822,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,638,Subscriber,1989,1,2016,1
542,1/16/2016 18:41,1/16/2016 18:50,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1070,Subscriber,1985,1,2016,1
368,1/16/2016 18:44,1/16/2016 18:50,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1544,Subscriber,\N,0,2016,1
1037,1/16/2016 18:48,1/16/2016 19:05,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,709,Subscriber,1995,1,2016,1
463,1/16/2016 18:51,1/16/2016 18:59,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1101,Subscriber,1991,2,2016,1
215,1/16/2016 18:55,1/16/2016 18:59,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,748,Subscriber,1944,1,2016,1
839,1/16/2016 19:04,1/16/2016 19:18,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1562,Subscriber,1991,1,2016,1
492,1/16/2016 19:05,1/16/2016 19:13,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,179,MIT Vassar St,42.35560121,-71.10394478,1098,Subscriber,1977,1,2016,1
1676,1/16/2016 19:08,1/16/2016 19:36,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,990,Subscriber,\N,0,2016,1
1906,1/16/2016 19:10,1/16/2016 19:41,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1089,Subscriber,\N,0,2016,1
20119,1/16/2016 19:10,1/17/2016 0:45,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,664,Subscriber,\N,0,2016,1
234,1/16/2016 19:10,1/16/2016 19:14,179,MIT Vassar St,42.35560121,-71.10394478,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,897,Subscriber,1984,1,2016,1
323,1/16/2016 19:17,1/16/2016 19:22,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,676,Subscriber,1988,2,2016,1
765,1/16/2016 19:17,1/16/2016 19:30,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1531,Subscriber,1991,1,2016,1
171,1/16/2016 19:23,1/16/2016 19:26,179,MIT Vassar St,42.35560121,-71.10394478,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1098,Subscriber,1989,1,2016,1
653,1/16/2016 19:27,1/16/2016 19:37,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,748,Subscriber,1987,2,2016,1
561,1/16/2016 19:28,1/16/2016 19:37,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,822,Subscriber,1990,2,2016,1
1112,1/16/2016 19:32,1/16/2016 19:50,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1282,Customer,1985,1,2016,1
1041,1/16/2016 19:32,1/16/2016 19:49,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1015,Subscriber,1997,1,2016,1
435,1/16/2016 19:37,1/16/2016 19:44,107,Ames St at Main St,42.3625,-71.08822,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1268,Subscriber,1989,1,2016,1
932,1/16/2016 19:38,1/16/2016 19:53,179,MIT Vassar St,42.35560121,-71.10394478,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,762,Subscriber,1981,1,2016,1
200,1/16/2016 19:38,1/16/2016 19:42,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,679,Subscriber,1983,1,2016,1
1043,1/16/2016 19:44,1/16/2016 20:01,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,938,Customer,1946,1,2016,1
279,1/16/2016 19:58,1/16/2016 20:02,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1288,Subscriber,1993,1,2016,1
525,1/16/2016 20:03,1/16/2016 20:12,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,676,Subscriber,1993,1,2016,1
493,1/16/2016 20:03,1/16/2016 20:11,143,EF - North Point Park,42.369885,-71.069957,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1082,Subscriber,1989,2,2016,1
2485,1/16/2016 20:03,1/16/2016 20:44,177,University Park,42.36264779,-71.10006094,107,Ames St at Main St,42.3625,-71.08822,1093,Subscriber,1988,1,2016,1
2000,1/16/2016 20:04,1/16/2016 20:37,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1339,Subscriber,1984,1,2016,1
294,1/16/2016 20:05,1/16/2016 20:10,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1062,Subscriber,1988,1,2016,1
332,1/16/2016 20:07,1/16/2016 20:12,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1075,Subscriber,1986,1,2016,1
219,1/16/2016 20:09,1/16/2016 20:13,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1094,Subscriber,1996,1,2016,1
429,1/16/2016 20:16,1/16/2016 20:23,107,Ames St at Main St,42.3625,-71.08822,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,679,Subscriber,1982,1,2016,1
252,1/16/2016 20:19,1/16/2016 20:23,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,897,Subscriber,1996,1,2016,1
511,1/16/2016 20:21,1/16/2016 20:30,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1562,Subscriber,1986,1,2016,1
491,1/16/2016 20:21,1/16/2016 20:30,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,859,Subscriber,1985,2,2016,1
1325,1/16/2016 20:26,1/16/2016 20:48,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,709,Subscriber,1988,1,2016,1
161,1/16/2016 20:31,1/16/2016 20:34,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,888,Subscriber,1984,1,2016,1
201,1/16/2016 20:31,1/16/2016 20:35,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,681,Subscriber,1994,1,2016,1
772,1/16/2016 20:36,1/16/2016 20:49,179,MIT Vassar St,42.35560121,-71.10394478,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,871,Subscriber,1985,1,2016,1
1119,1/16/2016 20:42,1/16/2016 21:01,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,115,Porter Square Station,42.387995,-71.119084,1339,Subscriber,1984,1,2016,1
287,1/16/2016 20:46,1/16/2016 20:51,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,639,Subscriber,1983,2,2016,1
356,1/16/2016 20:49,1/16/2016 20:54,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1550,Customer,1979,1,2016,1
534,1/16/2016 20:50,1/16/2016 20:59,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,782,Subscriber,1991,1,2016,1
353,1/16/2016 20:58,1/16/2016 21:04,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,851,Customer,1962,2,2016,1
706,1/16/2016 21:04,1/16/2016 21:15,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,176,Lesley University,42.38674802,-71.11901879,1303,Customer,1987,1,2016,1
227,1/16/2016 21:10,1/16/2016 21:14,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1550,Subscriber,1975,1,2016,1
420,1/16/2016 21:13,1/16/2016 21:20,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1553,Subscriber,1988,1,2016,1
512,1/16/2016 21:17,1/16/2016 21:26,115,Porter Square Station,42.387995,-71.119084,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1540,Subscriber,1984,1,2016,1
321,1/16/2016 21:19,1/16/2016 21:24,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1094,Subscriber,1986,1,2016,1
1091,1/16/2016 21:21,1/16/2016 21:40,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,732,Subscriber,1980,1,2016,1
221,1/16/2016 21:22,1/16/2016 21:26,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,117,Binney St / Sixth St,42.366095,-71.086388,1557,Subscriber,1991,1,2016,1
266,1/16/2016 21:26,1/16/2016 21:31,179,MIT Vassar St,42.35560121,-71.10394478,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,646,Subscriber,1990,1,2016,1
750,1/16/2016 21:35,1/16/2016 21:47,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1103,Subscriber,1988,1,2016,1
442,1/16/2016 21:37,1/16/2016 21:44,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,143,EF - North Point Park,42.369885,-71.069957,938,Subscriber,1983,1,2016,1
190,1/16/2016 21:37,1/16/2016 21:40,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,179,MIT Vassar St,42.35560121,-71.10394478,748,Subscriber,1989,1,2016,1
203,1/16/2016 21:52,1/16/2016 21:56,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1105,Subscriber,1965,1,2016,1
771,1/16/2016 21:54,1/16/2016 22:07,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,1577,Subscriber,1990,1,2016,1
512,1/16/2016 21:59,1/16/2016 22:07,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,800,Subscriber,1982,1,2016,1
275,1/16/2016 22:02,1/16/2016 22:06,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1102,Subscriber,1994,1,2016,1
991,1/16/2016 22:12,1/16/2016 22:28,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,681,Subscriber,1997,1,2016,1
1077,1/16/2016 22:15,1/16/2016 22:33,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,107,Ames St at Main St,42.3625,-71.08822,1531,Subscriber,1991,1,2016,1
218,1/16/2016 22:21,1/16/2016 22:25,179,MIT Vassar St,42.35560121,-71.10394478,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1528,Subscriber,1990,1,2016,1
643,1/16/2016 22:25,1/16/2016 22:35,107,Ames St at Main St,42.3625,-71.08822,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1093,Subscriber,1986,1,2016,1
861,1/16/2016 22:35,1/16/2016 22:50,115,Porter Square Station,42.387995,-71.119084,107,Ames St at Main St,42.3625,-71.08822,770,Subscriber,1989,1,2016,1
553,1/16/2016 22:40,1/16/2016 22:49,107,Ames St at Main St,42.3625,-71.08822,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1531,Customer,1981,1,2016,1
890,1/16/2016 22:44,1/16/2016 22:58,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1070,Customer,1991,1,2016,1
552,1/16/2016 22:55,1/16/2016 23:05,115,Porter Square Station,42.387995,-71.119084,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1310,Customer,1987,1,2016,1
178,1/16/2016 23:01,1/16/2016 23:04,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,705,Subscriber,1984,1,2016,1
236,1/16/2016 23:09,1/16/2016 23:13,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,179,MIT Vassar St,42.35560121,-71.10394478,1092,Subscriber,1990,1,2016,1
182,1/16/2016 23:10,1/16/2016 23:13,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,705,Subscriber,1984,1,2016,1
300,1/16/2016 23:19,1/16/2016 23:24,177,University Park,42.36264779,-71.10006094,179,MIT Vassar St,42.35560121,-71.10394478,1539,Subscriber,1989,1,2016,1
467,1/16/2016 23:23,1/16/2016 23:31,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,749,Customer,1989,1,2016,1
464,1/16/2016 23:24,1/16/2016 23:31,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1047,Customer,1988,2,2016,1
966,1/16/2016 23:34,1/16/2016 23:50,115,Porter Square Station,42.387995,-71.119084,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1526,Subscriber,1981,1,2016,1
729,1/16/2016 23:42,1/16/2016 23:54,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,853,Subscriber,1993,1,2016,1
270,1/16/2016 23:47,1/16/2016 23:51,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1028,Subscriber,1987,1,2016,1
538,1/16/2016 23:54,1/17/2016 0:02,179,MIT Vassar St,42.35560121,-71.10394478,107,Ames St at Main St,42.3625,-71.08822,1092,Subscriber,1980,1,2016,1
312,1/17/2016 0:10,1/17/2016 0:15,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,683,Subscriber,1989,1,2016,1
1019,1/17/2016 0:16,1/17/2016 0:33,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,701,Customer,1985,1,2016,1
643,1/17/2016 0:17,1/17/2016 0:28,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1093,Subscriber,\N,0,2016,1
255,1/17/2016 0:26,1/17/2016 0:30,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,179,MIT Vassar St,42.35560121,-71.10394478,681,Subscriber,1988,1,2016,1
269,1/17/2016 0:32,1/17/2016 0:36,115,Porter Square Station,42.387995,-71.119084,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,876,Customer,1986,1,2016,1
490,1/17/2016 0:51,1/17/2016 0:59,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,639,Subscriber,1983,2,2016,1
419,1/17/2016 0:58,1/17/2016 1:05,107,Ames St at Main St,42.3625,-71.08822,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1092,Customer,1987,2,2016,1
398,1/17/2016 1:28,1/17/2016 1:34,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,115,Porter Square Station,42.387995,-71.119084,1103,Subscriber,1984,1,2016,1
953,1/17/2016 1:37,1/17/2016 1:53,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1101,Subscriber,1991,1,2016,1
258,1/17/2016 2:12,1/17/2016 2:17,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1093,Subscriber,\N,0,2016,1
1355,1/17/2016 2:16,1/17/2016 2:39,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,635,Subscriber,1964,1,2016,1
1095,1/17/2016 2:17,1/17/2016 2:35,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,179,MIT Vassar St,42.35560121,-71.10394478,990,Subscriber,1985,1,2016,1
733,1/17/2016 2:33,1/17/2016 2:45,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,887,Subscriber,\N,0,2016,1
577,1/17/2016 3:31,1/17/2016 3:41,176,Lesley University,42.38674802,-71.11901879,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1081,Subscriber,1992,2,2016,1
333,1/17/2016 3:56,1/17/2016 4:02,107,Ames St at Main St,42.3625,-71.08822,179,MIT Vassar St,42.35560121,-71.10394478,770,Subscriber,1980,1,2016,1
1506894,1/17/2016 5:24,2/3/2016 15:59,115,Porter Square Station,42.387995,-71.119084,140,Danehy Park,42.388966,-71.132788,1097,Subscriber,\N,0,2016,1
438,1/17/2016 5:57,1/17/2016 6:05,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,177,University Park,42.36264779,-71.10006094,1283,Subscriber,\N,0,2016,1
246,1/17/2016 6:30,1/17/2016 6:34,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,943,Subscriber,1987,1,2016,1
1231,1/17/2016 6:56,1/17/2016 7:17,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,701,Subscriber,1976,1,2016,1
524,1/17/2016 8:05,1/17/2016 8:14,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,772,Subscriber,1987,1,2016,1
248,1/17/2016 8:08,1/17/2016 8:12,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,756,Subscriber,1983,1,2016,1
650,1/17/2016 8:36,1/17/2016 8:47,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,179,MIT Vassar St,42.35560121,-71.10394478,900,Subscriber,1983,1,2016,1
267,1/17/2016 8:55,1/17/2016 8:59,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,701,Subscriber,\N,0,2016,1
127,1/17/2016 9:21,1/17/2016 9:23,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,705,Customer,1992,1,2016,1
61,1/17/2016 9:28,1/17/2016 9:29,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1093,Customer,1996,1,2016,1
810,1/17/2016 9:33,1/17/2016 9:46,117,Binney St / Sixth St,42.366095,-71.086388,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1111,Customer,1974,1,2016,1
234,1/17/2016 9:33,1/17/2016 9:37,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,676,Customer,1991,1,2016,1
1440,1/17/2016 9:34,1/17/2016 9:58,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,876,Subscriber,1984,1,2016,1
194,1/17/2016 9:36,1/17/2016 9:39,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1088,Customer,1986,1,2016,1
476,1/17/2016 9:39,1/17/2016 9:47,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,673,Subscriber,\N,0,2016,1
491,1/17/2016 9:39,1/17/2016 9:47,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1555,Subscriber,\N,0,2016,1
237,1/17/2016 9:40,1/17/2016 9:44,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1062,Subscriber,1988,1,2016,1
203,1/17/2016 9:42,1/17/2016 9:46,117,Binney St / Sixth St,42.366095,-71.086388,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,750,Subscriber,1991,1,2016,1
225,1/17/2016 9:46,1/17/2016 9:49,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1564,Customer,1962,2,2016,1
1246,1/17/2016 9:46,1/17/2016 10:07,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,735,Subscriber,1983,2,2016,1
432,1/17/2016 10:02,1/17/2016 10:09,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1047,Subscriber,1981,2,2016,1
613,1/17/2016 10:05,1/17/2016 10:15,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,887,Subscriber,1982,2,2016,1
1301,1/17/2016 10:08,1/17/2016 10:30,142,Alewife Station at Russell Field,42.396105,-71.139459,142,Alewife Station at Russell Field,42.396105,-71.139459,1031,Customer,1949,1,2016,1
274,1/17/2016 10:09,1/17/2016 10:13,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,909,Subscriber,1987,1,2016,1
223,1/17/2016 10:12,1/17/2016 10:16,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,874,Customer,1967,2,2016,1
303,1/17/2016 10:13,1/17/2016 10:18,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1070,Subscriber,1991,2,2016,1
